"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.571641222222","779.467625359719","834.048358144347","697.083693362832","759.024616289755","758.833474562125","763.581641355475","792.951881489012","827.89130726787","805.492069761769","787.153215745838","865.717715630597","917.786314104986","1033.54865970002","1366.93195198415","1596.68958441098","1599.89126724117","1640.20257691518","1667.69738445293","1694.82156094532","1884.79581950981","1862.35116594718","1996.49253716094","2071.62808365112","2182.04362113684","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.634047076137","872.353769311414","835.757392149006","709.202348788256","813.032698447123","873.465453418499","944.058771983107","1070.60389877312","1030.27308325471","1044.26322933685","1032.03571945681","1011.1099227709","990.225213943719","1031.75388685097","1053.61131313267","1070.82673887463","1117.60749870867","1142.10214341229","1158.4584644295","1175.82367211009","1204.60488886096","1255.08782504848","1317.17070217999","1368.06738035047","1428.82039106034","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4116.3419843972","4565.48462258051","5000.2125294886","5496.2599552238","6067.16102006937","6703.82109885349","7155.05142546641","7098.75807566734","6347.60191071852","6652.85142580731","7045.66171200072","7278.59740501776","7695.76218810549","8321.35057780251","9010.95068678658","9661.30020043616","10416.1714938302","11202.4718702231","11688.4237165428","11486.3883235568","12507.7480394955","12735.5473154888","13751.9442849492","14299.1505857856","14551.667430699","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2349.63618144512","2205.40129910111","1570.89209329299","1322.10802141086","1046.65123708644","922.766309363733","772.296705756498","788.836276764139","829.11122862618","861.225949444769","939.740828207178","1041.63884899277","1150.61583387997","1277.45661294705","1418.73140270235","1530.57569262866","1653.07539338099","1790.92565539498","1928.2009688536","1972.91521234989","2080.04436834571","2229.4457417017","2385.23026789848","2541.90825356036","2690.75216776423","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5398.94338619157","5174.53886872005","4373.33002211729","4419.37666497456","3638.19438899325","3370.53718099091","3593.64485127302","3187.45199604992","3404.25028003177","3977.65318827866","4241.09839383072","4476.11393519271","4508.56568981153","4699.88363430707","5017.86678206816","5791.88194400707","6550.37695780177","7381.33733347448","8528.05564449116","9004.81138214691","9828.71810905663","11360.502149269","12683.7192526833","14003.9543128011","15473.5797269128","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1055.50947887308","1229.17658464486","1127.35570967385","1081.37839110821","1078.2438145366","1162.37456550966","1110.5130239937","1249.08362829831","1429.82157731961","1599.90089663043","1741.18032591857","1939.6144229816","2076.35290678034","2161.87211115798","2277.56675339736","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2308.97471619382","2534.83498319666","2595.96175715439","2753.86831895251","2947.25822383563","3113.54332294327","3161.31073808231","3199.47710024877","3308.04605658482","3472.52925498941","3652.47852383904","3849.19277925141","4018.48330930901","4161.73895059111","4282.19858335153","4461.56304953361","4520.06711557191","4399.55249613048","4567.11648528995","4625.40860475379","4852.0213424881","5030.65221255051","5130.44518858916","5049.74544510878","5211.10976697848","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8702.23945285861","9172.98900809871","9171.01910701872","9201.68336664522","9686.27650615489","10240.995372257","10810.529843828","11272.2182248502","12261.6534905012","12972.6596610473","14046.1732490777","14902.7706999562","16274.3328993879","18902.7622063209","20851.6386363352","22651.0713835938","26428.9759047083","28289.472515068","29684.3813954685","28460.9574154299","28727.8957575796","28706.6553306451","29516.5406168179","30285.3055903478","","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3556.17248188822","3742.83890930715","4043.50709201499","4189.74776073309","4307.62588484983","4414.55986203155","4746.53707006595","5021.06978019147","5250.89656744407","5580.73283936437","5916.11124270715","6241.2820883163","6380.90891378934","6794.90357309653","7305.06690034636","7752.68715535969","8360.08420565324","9030.32417963285","9546.69133105887","9860.58575329975","10200.3051600141","10235.0333697708","10799.5079309654","11124.2690525159","","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4444.21238128313","4557.40736246615","4861.16616139311","5292.09113385067","5029.58613900406","5417.67551530018","5830.2441896384","6288.68200618687","8723.16848276714","8311.06000587229","9323.41623993563","8747.02515612292","8784.44603215042","8914.77382008289","10281.6945740413","11512.4657890784","13034.4371651698","14036.1904074507","15181.658648137","14655.7909629105","16154.6585833184","17873.6984389156","18196.0133199896","18788.6982386034","19226.0859549374","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.34420006697","1630.0134305558","1704.81626996614","1808.1856326723","2027.70144648387","1958.09042308095","1867.48813085813","2081.81702329151","2421.24472974788","2409.52910348235","2428.77997004473","2510.86095561887","2733.42838462906","2678.13638259375","2698.80916466005","2667.0853154755","2796.86167936022","3043.63123173659","3342.86605605465","3212.37937745541","3156.7480736888","3488.24835905837","3551.29293072983","3645.08356301869","","",
"Taiwan, China","TWN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950.836668249767","970.444419657412","965.486160802506","967.719562803143","972.436158064829","998.112398160091","1033.7248207288","1060.79242277339","1084.93152097496","1126.92077271832","1179.73875461974","1247.01238972814","1322.42118038685","1404.31835116487","1514.59284338364","1645.05072876558","1725.03529344588","1865.94388015431","1950.03423891791","2009.68842877488","2099.54315810571","2243.49332109266","2329.51703662567","2460.38582752376","2591.1529577296","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499.842019624351","527.299045769488","539.791909874425","579.727586744349","610.446786283619","673.822632407372","726.016051898103","753.262013181114","775.281074803062","825.071415593228","843.568598110268","878.775172460155","938.765611104792","985.948464929708","1046.22631111288","1110.2887569582","1225.91754034496","1319.33251424035","1414.15341825698","1478.04453658059","1522.07854475928","1648.53106603231","1695.71438265024","1720.28003258986","1765.690806573","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6780.26421888432","6403.32998767973","5897.08843937116","5175.63342113737","4093.78958069656","3698.43029204855","3419.56432582663","3404.62889442256","3406.49750654888","3484.41099550828","3812.13808502678","4300.74924912769","4639.71875117093","5219.24719597732","6057.43563566992","6468.38170135399","7202.33666579729","8025.89861720839","8417.00410043737","7257.89748091173","7685.56960182934","8281.86712612352","8468.30564335512","8614.0803173506","8665.48387526418","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2804.74735790008","2910.88075204381","3070.32545848497","3354.46648082871","3578.05945839426","3775.08948079978","4030.69491098359","4282.69099804797","4501.17244781804","4693.54274508748","5050.2684855905","5304.60354748357","5621.16435303021","5991.16648126878","6611.50760709498","7302.2007951231","8153.19217518955","9092.10571671304","9841.41329396824","10242.146254678","11142.9960853204","12044.7385355557","12806.2944265262","13558.7406497576","14295.0162066655","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.3775945593","6756.74213991761","7404.97582286286","7725.56334783238","8402.47623982769","8392.73161607436","8958.09953130829","9820.77045242604","10309.3922608523","10210.8808264253","10204.9143883324","10018.5583954627","9383.95289129132","9654.33669398868","10421.035676883","11553.5293718766","12376.3439707611","13501.5663411073","14705.5165645933","15391.1694337643","16736.8559293613","17904.8198643148","18770.1530582139","19955.5562487579","20884.2599558648","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4433004972","24405.1924848111","25492.9555501844","26464.8217329245","27776.6165259229","28782.1750200918","30068.2272062481","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48374.0564565966","49781.357490134","51456.6587280353","52980.0436263119","54629.4951678912","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1959.35739592167","1972.11824825448","1749.65653787699","1710.76329201742","1624.11937456036","1613.65013077828","1639.38304494225","1721.3888142253","1785.91659815183","1870.94037829348","1958.93245178787","2061.46136775085","2150.35327278246","2258.90840632307","2471.06528039486","2697.55028411306","2947.21463103308","3266.25978355627","3585.99126959038","3840.54285059957","4100.48281878962","4412.47419290824","4788.98631833802","5167.82228789523","5575.86670745799","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3700.65027726396","3836.60729397573","4211.86819905072","4315.03122476064","4273.24597418282","4406.35909066443","4548.7809742586","5244.54618625117","5579.85408385475","5917.20863767591","6000.64811283647","6236.98316649718","6723.0381058612","7370.49318637128","7872.73783644867","8313.98641680141","9212.49965908826","9757.9335527258","10102.1056763662","9956.95588873727","9733.97966985663","9884.9347916423","10180.3268560667","10518.1988943491","10620.2466362885","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.93977265779","10344.912800525","10969.8814091899","11015.7849586066","10751.8733042141","11172.3661761472","11122.9530954617","11795.1654108655","11725.962127689","10981.3537478136","11427.4070085204","11862.2578578241","10779.4028180409","9961.91035931567","11897.3827719506","13317.1785162973","14830.9157260612","16289.4412322077","17208.1932885009","16523.9395658934","16228.3407426214","17001.9132403648","18019.6009653205","18275.5165369546","17558.3205396586","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970.234275921921","1042.92660379292","1138.47958235322","1238.05617385901","1353.23575037693","1488.64524630509","1631.09177521929","1766.47924785076","1859.81493683813","1948.95922080407","2100.24306207326","2252.42264090544","2403.51748611404","2590.29431073919","2828.04750228053","3102.93668305565","3383.69502362281","3681.31609518268","3924.10130968801","4123.42577852592","4395.51014541744","4716.9762001074","5000.5094371365","5294.35891369852","5628.95076786724","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.95434609175","1707.97467344907","1740.6645012249","1744.092208837","1890.53077658471","1902.82417516596","1941.52324850268","2033.87107367691","2107.41035518562","2108.08900912355","2237.93315782513","2159.71763949685","2030.7000360916","2105.76903616885","2192.78856641072","2323.82065251452","2534.25342156723","2670.15823806807","2828.97081358111","2875.22397089375","2888.79884648094","2915.23962103205","2951.51515900747","2986.10663920515","","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1944.3357015255","2033.07581462466","2123.40537548798","2561.08364936633","3178.00706301431","3710.39327842573","3333.56215871375","3110.10819615787","3032.85945867725","3292.85538398189","3591.06369699924","4012.20299629782","3848.01341832134","3782.43972512528","3423.5963222993","4053.04890824265","4078.49587460946","4358.65507762137","4928.73492406353","4647.23362473087","4508.98763433592","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5404.46475417252","5574.35734814033","5735.96455740206","5932.86490020545","6167.04808907868","6404.74692458982","6685.11614003009","6978.57107921185","7158.18744779395","7420.13091078532","7863.55603273799","8143.50782506398","8412.49308833117","8773.26327353091","9381.83072959031","10021.1426279764","10853.6107709826","11617.9037063618","12145.1577198088","12124.4773565647","12756.882105479","13420.8920216994","13929.7855392873","14416.5990394959","14938.5185435098","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.57494961694","2363.50201763713","2390.75860302562","2523.03146935135","2487.71432432788","2687.24104854073","2913.59274011621","2966.67930826065","3050.7361599109","3150.92451844793","3428.69993727347","3729.84627906173","3928.67919049031","4162.38128904854","4446.68393808847","4750.40582654741","4961.2068542882","5380.62053434183","5505.21649966851","5244.28735949951","5295.66907683201","5674.47855422897","5754.96130607995","5683.30132913144","5790.8187237236","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2192.4337278079","2291.11687010728","2406.68641902435","2433.37601388437","2528.0627453558","2614.01787220134","2685.10025164188","2783.3857281675","2897.50870922757","2969.20932368899","3135.5723618645","3236.07484493216","3319.70304542063","3414.52608552285","3545.74437647361","3756.5321178714","3883.045218886","4004.21832515166","4128.41180043627","4212.58646721664","4286.40402096912","3616.24390874491","3673.87336299268","3784.6376331182","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6698.4702913891","6711.18959962126","6578.76876887273","6675.90039705355","6887.38053427114","7093.93717668573","7368.254499358","7515.2765939546","7457.41098610857","7568.3212656104","7868.30656410825","8097.48073158032","8406.85476830877","8716.23420249169","9243.44096497854","9912.53477849015","10643.2378744076","11354.907568707","11780.585206907","11521.357631525","11842.419486316","12290.8943598923","12596.683478166","12866.677289547","13046.2078345435","",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","746.58472782562","656.751839015012","559.155674479529","528.757333319394","525.786978040992","514.759300448788","481.591459512724","467.479827241242","443.292757684329","410.975951322688","399.860087993108","405.482682538287","423.099511836257","449.39590041061","476.737203432941","501.115430581153","529.221870167117","554.88836216897","556.728071619293","584.260052488966","617.147961359502","652.088621647601","695.696844947893","745.810751077939","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1498.41726027161","1507.33896857897","1476.9286655566","1574.98594244626","1433.22879310726","1467.23598321344","1545.37391947167","1588.08727500312","1555.99441667472","1609.18563362852","1665.37449676768","1748.30200878385","1808.71044374397","1923.50879383222","2061.33295558955","2221.37264610711","2403.15609576525","2598.22561727788","2773.30143102391","2963.15597041317","3210.86431978952","3381.35619440542","3563.65236241003","3743.23745471498","3904.02440977885","",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1632.68161533202","1734.32326357966","1576.34012627272","1596.50703530174","1746.87382769022","1754.58287637887","1939.4273478989","1994.89947275985","2046.41275580699","2036.21021615759","1998.49183887629","2056.3517050724","1889.1130959191","1588.96694186351","1526.64771237664","1472.43506885362","1449.12011835845","1415.02769075473","1170.4618982936","1229.38241777261","1360.87602241438","1523.6217855481","1678.35354019944","1740.00832895419","1779.78134752297","",
